season,rating_year,week,game_id,away_team,home_team,selected_team,opponent_team,selected_side,provider,market_line,model_line,edge_points,recommendation,recommended_units,home_rating,away_rating,projected_home_margin,actual_home_margin,home_score,away_score,ats_result,cover_margin,flat_profit_units,recommended_profit_units
2024,2023,11,,Oklahoma,Missouri,Missouri,Oklahoma,home,DraftKings,3.5,-6.8,10.3,Value,0.0,19.3,15.0,6.8,7,30,23,win,10.5,0.9091,0.0
2024,2023,14,,Kent State,Buffalo,Kent State,Buffalo,away,DraftKings,23.5,13.6,9.9,Value,0.25,-15.2,-26.3,13.6,36,43,7,loss,-12.5,-1.0,-0.25
2024,2023,12,,UCLA,Washington,Washington,UCLA,home,DraftKings,-4.5,-9.2,4.7,Value,0.0,16.4,9.7,9.2,12,31,19,win,7.5,0.9091,0.0
2024,2023,12,,Tulane,Navy,Tulane,Navy,away,DraftKings,-7.5,-14.0,6.5,Value,0.0,-13.7,2.8,-14.0,-35,0,35,win,27.5,0.9091,0.0
2024,2023,12,,Kansas,BYU,Kansas,BYU,away,DraftKings,3.0,-10.7,13.7,Value,0.0,-3.3,9.9,-10.7,-4,13,17,win,7.0,0.9091,0.0
2024,2023,12,,Clemson,Pittsburgh,Clemson,Pittsburgh,away,DraftKings,-12.0,-15.3,3.3,Lean,0.0,-7.3,10.5,-15.3,-4,20,24,loss,-8.0,-1.0,-0.0
2024,2023,12,,Arizona State,Kansas State,Kansas State,Arizona State,home,DraftKings,-7.5,-30.0,22.5,Value,0.0,16.2,-11.3,30.0,-10,14,24,loss,-17.5,-1.0,-0.0
2024,2023,12,,Nebraska,USC,USC,Nebraska,home,DraftKings,-6.5,-11.6,5.1,Value,0.0,9.4,0.3,11.6,8,28,20,win,1.5,0.9091,0.0
2024,2023,12,,Ball State,Buffalo,Ball State,Buffalo,away,DraftKings,3.5,2.2,1.3,Watch,0.0,-15.2,-14.9,2.2,3,51,48,win,0.5,0.9091,0.0
2024,2023,12,,Western Michigan,Bowling Green,Bowling Green,Western Michigan,home,DraftKings,-9.5,-10.6,1.1,Watch,0.0,-7.8,-15.9,10.6,18,31,13,win,8.5,0.9091,0.0
2024,2023,12,,Kent State,Miami (OH),Miami (OH),Kent State,home,DraftKings,-31.0,-31.6,0.6,No Play,0.0,2.8,-26.3,31.6,27,34,7,loss,-4.0,-1.0,-0.0
2024,2023,12,,Central Michigan,Toledo,Toledo,Central Michigan,home,DraftKings,-15.0,-25.3,10.3,Value,0.0,3.7,-19.1,25.3,27,37,10,win,12.0,0.9091,0.0
2024,2023,12,,Akron,Northern Illinois,Northern Illinois,Akron,home,DraftKings,-14.0,-16.6,2.6,Lean,0.0,-7.5,-21.6,16.6,13,29,16,loss,-1.0,-1.0,-0.0
2024,2023,12,,Eastern Michigan,Ohio,Ohio,Eastern Michigan,home,DraftKings,-10.5,-13.2,2.7,Lean,0.0,-1.6,-12.3,13.2,25,35,10,win,14.5,0.9091,0.0
2024,2023,12,,East Carolina,Tulsa,Tulsa,East Carolina,home,DraftKings,16.0,-1.6,17.6,Value,0.0,-13.7,-12.8,1.6,-7,31,38,win,9.0,0.9091,0.0
2024,2023,7,,Utah,Arizona State,Utah,Arizona State,away,DraftKings,-6.0,-17.3,11.3,Value,0.0,-11.3,8.5,-17.3,8,27,19,loss,-14.0,-1.0,-0.0
2024,2023,14,,Ball State,Ohio,Ball State,Ohio,away,DraftKings,18.0,15.8,2.2,Lean,0.0,-1.6,-14.9,15.8,21,42,21,loss,-3.0,-1.0,-0.0
2024,2023,14,,Miami (OH),Bowling Green,Miami (OH),Bowling Green,away,DraftKings,3.0,-8.1,11.1,Value,0.0,-7.8,2.8,-8.1,-16,12,28,win,19.0,0.9091,0.0
2024,2023,14,,Texas State,South Alabama,South Alabama,Texas State,home,DraftKings,2.5,-9.2,11.7,Value,0.0,5.1,-1.6,9.2,-7,38,45,loss,-4.5,-1.0,-0.0
2024,2023,14,,Oregon State,Boise State,Oregon State,Boise State,away,DraftKings,17.5,-4.2,21.7,Value,0.0,5.9,12.6,-4.2,16,34,18,win,1.5,0.9091,0.0
2024,2023,7,,Vanderbilt,Kentucky,Kentucky,Vanderbilt,home,DraftKings,-12.5,-25.7,13.2,Value,0.0,10.5,-12.7,25.7,-7,13,20,loss,-19.5,-1.0,-0.0
2024,2023,14,,Liberty,Sam Houston,Liberty,Sam Houston,away,DraftKings,-2.5,-19.3,16.8,Value,0.0,-13.8,8.0,-19.3,2,20,18,loss,-4.5,-1.0,-0.0
2024,2023,14,,Stanford,San José State,San José State,Stanford,home,DraftKings,-2.5,-11.0,8.5,Value,0.25,-3.4,-11.9,11.0,3,34,31,win,0.5,0.9091,0.2273
2024,2023,7,,Northwestern,Maryland,Maryland,Northwestern,home,DraftKings,-11.0,-14.8,3.8,Lean,0.0,11.0,-1.3,14.8,-27,10,37,loss,-38.0,-1.0,-0.0
2024,2023,7,,UNLV,Utah State,Utah State,UNLV,home,DraftKings,19.0,9.8,9.2,Value,0.25,-10.9,1.4,-9.8,-16,34,50,win,3.0,0.9091,0.2273
2024,2023,7,,UTEP,Western Kentucky,UTEP,Western Kentucky,away,DraftKings,19.0,16.7,2.3,Lean,0.0,-2.0,-16.2,16.7,27,44,17,loss,-8.0,-1.0,-0.0
2024,2023,7,,Coastal Carolina,James Madison,James Madison,Coastal Carolina,home,DraftKings,-7.0,-15.5,8.5,Value,0.25,11.8,-1.2,15.5,32,39,7,win,25.0,0.9091,0.2273
2024,2023,7,,Middle Tennessee,Louisiana Tech,Middle Tennessee,Louisiana Tech,away,DraftKings,5.0,-0.9,5.9,Value,0.0,-12.9,-9.5,-0.9,27,48,21,loss,-22.0,-1.0,-0.0
2024,2023,14,,Navy,East Carolina,East Carolina,Navy,home,DraftKings,-3.0,-3.4,0.4,No Play,0.0,-12.8,-13.7,3.4,-14,20,34,loss,-17.0,-1.0,-0.0
2024,2023,7,,Memphis,South Florida,South Florida,Memphis,home,DraftKings,10.0,7.6,2.4,Lean,0.0,-6.6,3.5,-7.6,-18,3,21,loss,-8.0,-1.0,-0.0
2024,2023,14,,Utah State,Colorado State,Utah State,Colorado State,away,DraftKings,5.0,4.5,0.5,No Play,0.0,-8.9,-10.9,4.5,5,42,37,push,0.0,0.0,0.0
2024,2023,14,,UTSA,Army,UTSA,Army,away,DraftKings,6.0,-6.9,12.9,Value,0.0,-4.0,5.4,-6.9,5,29,24,win,1.0,0.9091,0.0
2024,2023,14,,Coastal Carolina,Georgia State,Coastal Carolina,Georgia State,away,DraftKings,1.0,-3.1,4.1,Value,0.0,-6.8,-1.2,-3.1,-21,27,48,win,22.0,0.9091,0.0
2024,2023,7,,Marshall,Georgia Southern,Georgia Southern,Marshall,home,DraftKings,-1.0,-6.3,5.3,Value,0.0,-5.2,-9.0,6.3,1,24,23,push,0.0,0.0,0.0
2024,2023,7,,Missouri,Massachusetts,Missouri,Massachusetts,away,DraftKings,-27.0,-34.3,7.3,Value,0.25,-17.5,19.3,-34.3,-42,3,45,win,15.0,0.9091,0.2273
2024,2023,7,,Miami (OH),Eastern Michigan,Miami (OH),Eastern Michigan,away,DraftKings,-3.0,-12.6,9.6,Value,0.25,-12.3,2.8,-12.6,-24,14,38,win,21.0,0.9091,0.2273
2024,2023,14,,UConn,Massachusetts,Massachusetts,UConn,home,DraftKings,8.0,-0.6,8.6,Value,0.25,-17.5,-15.6,0.6,-5,42,47,win,3.0,0.9091,0.2273
2024,2023,7,,Syracuse,NC State,NC State,Syracuse,home,DraftKings,1.0,-14.3,15.3,Value,0.0,7.4,-4.4,14.3,-7,17,24,loss,-6.0,-1.0,-0.0
2024,2023,14,,Eastern Michigan,Western Michigan,Eastern Michigan,Western Michigan,away,DraftKings,6.0,-1.1,7.1,Value,0.25,-15.9,-12.3,-1.1,8,26,18,loss,-2.0,-1.0,-0.25
2024,2023,14,,Central Michigan,Northern Illinois,Northern Illinois,Central Michigan,home,DraftKings,-13.5,-14.1,0.6,No Play,0.0,-7.5,-19.1,14.1,8,24,16,loss,-5.5,-1.0,-0.0
2024,2023,14,,North Texas,Temple,Temple,North Texas,home,DraftKings,12.0,11.8,0.2,No Play,0.0,-21.0,-6.7,-11.8,-7,17,24,win,5.0,0.9091,0.0
2024,2023,7,,Akron,Western Michigan,Akron,Western Michigan,away,DraftKings,9.5,8.2,1.3,Watch,0.0,-15.9,-21.6,8.2,10,34,24,loss,-0.5,-1.0,-0.0
2024,2023,7,,Northern Illinois,Bowling Green,Northern Illinois,Bowling Green,away,DraftKings,3.0,2.2,0.8,No Play,0.0,-7.8,-7.5,2.2,-10,7,17,win,13.0,0.9091,0.0
2024,2023,7,,Ball State,Kent State,Ball State,Kent State,away,DraftKings,-3.0,-8.9,5.9,Value,0.0,-26.3,-14.9,-8.9,-2,35,37,loss,-1.0,-1.0,-0.0
2024,2023,14,,UAB,Charlotte,UAB,Charlotte,away,DraftKings,-1.0,-4.2,3.2,Lean,0.0,-21.4,-14.7,-4.2,2,29,27,loss,-3.0,-1.0,-0.0
2024,2023,14,,App State,Georgia Southern,App State,Georgia Southern,away,DraftKings,2.5,-6.5,9.0,Value,0.25,-5.2,3.8,-6.5,9,29,20,loss,-6.5,-1.0,-0.25
2024,2023,14,,Marshall,James Madison,James Madison,Marshall,home,DraftKings,-4.0,-23.3,19.3,Value,0.0,11.8,-9.0,23.3,-2,33,35,loss,-6.0,-1.0,-0.0
2024,2023,7,,Clemson,Wake Forest,Wake Forest,Clemson,home,DraftKings,21.0,15.9,5.1,Value,0.0,-7.9,10.5,-15.9,-35,14,49,loss,-14.0,-1.0,-0.0
2024,2023,14,,Old Dominion,Arkansas State,Arkansas State,Old Dominion,home,DraftKings,5.5,-6.3,11.8,Value,0.0,-6.3,-10.1,6.3,-8,32,40,loss,-2.5,-1.0,-0.0
2024,2023,7,,Old Dominion,Georgia State,Georgia State,Old Dominion,home,DraftKings,-3.0,-5.8,2.8,Lean,0.0,-6.8,-10.1,5.8,-7,14,21,loss,-10.0,-1.0,-0.0
2024,2023,7,,Ohio,Central Michigan,Ohio,Central Michigan,away,DraftKings,-3.0,-15.0,12.0,Value,0.0,-19.1,-1.6,-15.0,-2,25,27,loss,-1.0,-1.0,-0.0
2024,2023,7,,UTSA,Rice,UTSA,Rice,away,DraftKings,-3.5,-13.1,9.6,Value,0.25,-10.2,5.4,-13.1,2,29,27,loss,-5.5,-1.0,-0.25
2024,2023,14,,Middle Tennessee,Florida International,Middle Tennessee,Florida International,away,DraftKings,10.0,-9.2,19.2,Value,0.0,-21.2,-9.5,-9.2,11,35,24,loss,-1.0,-1.0,-0.0
2024,2023,14,,Fresno State,UCLA,UCLA,Fresno State,home,DraftKings,-7.5,-9.7,2.2,Lean,0.0,9.7,2.5,9.7,7,20,13,loss,-0.5,-1.0,-0.0
2024,2023,14,,Air Force,San Diego State,Air Force,San Diego State,away,DraftKings,-6.0,-13.7,7.7,Value,0.25,-10.3,5.9,-13.7,-11,20,31,win,5.0,0.9091,0.2273
2024,2023,7,,Toledo,Buffalo,Toledo,Buffalo,away,DraftKings,-10.5,-16.4,5.9,Value,0.0,-15.2,3.7,-16.4,15,30,15,loss,-25.5,-1.0,-0.0
2024,2023,7,,UAB,Army,UAB,Army,away,DraftKings,27.0,13.2,13.8,Value,0.0,-4.0,-14.7,13.2,34,44,10,loss,-7.0,-1.0,-0.0
2024,2023,7,,Georgia Tech,North Carolina,North Carolina,Georgia Tech,home,DraftKings,3.5,-9.6,13.1,Value,0.0,7.4,0.3,9.6,-7,34,41,loss,-3.5,-1.0,-0.0
2024,2023,7,,North Texas,Florida Atlantic,Florida Atlantic,North Texas,home,DraftKings,5.5,0.2,5.3,Value,0.0,-9.4,-6.7,-0.2,-4,37,41,win,1.5,0.9091,0.0
2024,2023,14,,South Florida,Rice,Rice,South Florida,home,DraftKings,5.5,1.1,4.4,Value,0.0,-10.2,-6.6,-1.1,7,35,28,win,12.5,0.9091,0.0
2024,2023,7,,Purdue,Illinois,Purdue,Illinois,away,DraftKings,22.5,7.3,15.2,Value,0.0,-2.5,-7.3,7.3,1,50,49,win,21.5,0.9091,0.0
2024,2023,7,,San José State,Colorado State,San José State,Colorado State,away,DraftKings,2.5,-3.0,5.5,Value,0.0,-8.9,-3.4,-3.0,7,31,24,loss,-4.5,-1.0,-0.0
2024,2023,7,,Southern Miss,UL Monroe,Southern Miss,UL Monroe,away,DraftKings,4.5,-4.7,9.2,Value,0.25,-21.6,-14.4,-4.7,17,38,21,loss,-12.5,-1.0,-0.25
2024,2023,14,,Southern Miss,Troy,Troy,Southern Miss,home,DraftKings,-17.5,-26.7,9.2,Value,0.25,9.8,-14.4,26.7,32,52,20,win,14.5,0.9091,0.2273
2024,2023,14,,Florida Atlantic,Tulsa,Florida Atlantic,Tulsa,away,DraftKings,1.0,-1.8,2.8,Lean,0.0,-13.7,-9.4,-1.8,-47,16,63,win,48.0,0.9091,0.0
2024,2023,14,,Jacksonville State,Western Kentucky,Western Kentucky,Jacksonville State,home,DraftKings,-1.0,-2.1,1.1,Watch,0.0,-2.0,-1.6,2.1,2,19,17,win,1.0,0.9091,0.0
2024,2023,7,,Stanford,Notre Dame,Notre Dame,Stanford,home,DraftKings,-22.5,-34.5,12.0,Value,0.0,20.1,-11.9,34.5,42,49,7,win,19.5,0.9091,0.0
2024,2023,14,,Louisiana,UL Monroe,Louisiana,UL Monroe,away,DraftKings,-8.5,-19.5,11.0,Value,0.0,-21.6,0.4,-19.5,-14,23,37,win,5.5,0.9091,0.0
2024,2023,7,,Air Force,New Mexico,Air Force,New Mexico,away,DraftKings,7.0,-19.9,26.9,Value,0.0,-16.5,5.9,-19.9,15,52,37,loss,-8.0,-1.0,-0.0
2024,2023,7,,App State,Louisiana,App State,Louisiana,away,DraftKings,10.0,-0.9,10.9,Value,0.0,0.4,3.8,-0.9,10,34,24,push,0.0,0.0,0.0
2024,2023,7,,San Diego State,Wyoming,Wyoming,San Diego State,home,DraftKings,-1.5,-9.2,7.7,Value,0.25,-3.6,-10.3,9.2,-3,24,27,loss,-4.5,-1.0,-0.25
2024,2023,7,,Washington State,Fresno State,Fresno State,Washington State,home,DraftKings,3.5,-0.1,3.6,Lean,0.0,2.5,4.9,0.1,-8,17,25,loss,-4.5,-1.0,-0.0
2024,2023,14,,Wyoming,Washington State,Wyoming,Washington State,away,DraftKings,18.5,11.0,7.5,Value,0.25,4.9,-3.6,11.0,-1,14,15,win,19.5,0.9091,0.2273
2024,2023,14,,Nevada,UNLV,UNLV,Nevada,home,DraftKings,-17.5,-25.9,8.4,Value,0.25,1.4,-22.0,25.9,24,38,14,win,6.5,0.9091,0.2273
2024,2023,7,,Arkansas State,Texas State,Arkansas State,Texas State,away,DraftKings,13.5,7.2,6.3,Value,0.0,-1.6,-6.3,7.2,32,41,9,loss,-18.5,-1.0,-0.0
2024,2023,7,,Oregon State,Nevada,Oregon State,Nevada,away,DraftKings,-3.0,-32.1,29.1,Value,0.0,-22.0,12.6,-32.1,5,42,37,loss,-8.0,-1.0,-0.0
2024,2023,7,,Minnesota,UCLA,UCLA,Minnesota,home,DraftKings,3.5,-11.8,15.3,Value,0.0,9.7,0.4,11.8,-4,17,21,loss,-0.5,-1.0,-0.0
2024,2023,7,,Boise State,Hawai'i,Hawai'i,Boise State,home,DraftKings,21.0,19.8,1.2,Watch,0.0,-16.4,5.9,-19.8,-21,7,28,push,0.0,0.0,0.0
2024,2023,7,,Mississippi State,Georgia,Mississippi State,Georgia,away,DraftKings,34.0,33.2,0.8,No Play,0.0,31.2,0.5,33.2,10,41,31,win,24.0,0.9091,0.0
2024,2023,14,,UTEP,New Mexico State,New Mexico State,UTEP,home,DraftKings,-3.5,-16.9,13.4,Value,0.0,-1.8,-16.2,16.9,-7,35,42,loss,-10.5,-1.0,-0.0
2024,2023,7,,New Mexico State,Jacksonville State,New Mexico State,Jacksonville State,away,DraftKings,21.0,2.7,18.3,Value,0.0,-1.6,-1.8,2.7,41,54,13,loss,-20.0,-1.0,-0.0
2024,2023,14,,New Mexico,Hawai'i,Hawai'i,New Mexico,home,DraftKings,6.5,-2.6,9.1,Value,0.25,-16.4,-16.5,2.6,8,38,30,win,14.5,0.9091,0.2273
2024,2023,7,,Florida International,Liberty,Liberty,Florida International,home,DraftKings,-15.5,-31.7,16.2,Value,0.0,8.0,-21.2,31.7,7,31,24,loss,-8.5,-1.0,-0.0
2024,2023,14,,Minnesota,Wisconsin,Wisconsin,Minnesota,home,DraftKings,2.0,-11.5,13.5,Value,0.0,9.4,0.4,11.5,-17,7,24,loss,-15.0,-1.0,-0.0
2024,2023,14,,Utah,UCF,Utah,UCF,away,DraftKings,10.0,-2.6,12.6,Value,0.0,3.4,8.5,-2.6,-14,14,28,win,24.0,0.9091,0.0
2024,2023,14,,Mississippi State,Ole Miss,Mississippi State,Ole Miss,away,DraftKings,26.0,20.4,5.6,Value,0.0,18.4,0.5,20.4,12,26,14,win,14.0,0.9091,0.0
2024,2023,14,,Nebraska,Iowa,Iowa,Nebraska,home,DraftKings,-3.0,-8.0,5.0,Value,0.0,5.8,0.3,8.0,3,13,10,push,0.0,0.0,0.0
2024,2023,12,,Wyoming,Colorado State,Wyoming,Colorado State,away,DraftKings,8.5,-2.8,11.3,Value,0.0,-8.9,-3.6,-2.8,14,24,10,loss,-5.5,-1.0,-0.0
2024,2023,14,,Illinois,Northwestern,Northwestern,Illinois,home,DraftKings,9.0,-3.7,12.7,Value,0.0,-1.3,-2.5,3.7,-10,28,38,loss,-1.0,-1.0,-0.0
2024,2023,14,,Louisville,Kentucky,Kentucky,Louisville,home,DraftKings,4.5,-5.0,9.5,Value,0.25,10.5,8.0,5.0,-27,14,41,loss,-22.5,-1.0,-0.25
2024,2023,12,,North Texas,UTSA,UTSA,North Texas,home,DraftKings,-1.0,-14.6,13.6,Value,0.0,5.4,-6.7,14.6,21,48,27,win,20.0,0.9091,0.0
2024,2023,14,,West Virginia,Texas Tech,West Virginia,Texas Tech,away,DraftKings,2.5,1.1,1.4,Watch,0.0,6.1,7.5,1.1,37,52,15,loss,-34.5,-1.0,-0.0
2024,2023,14,,Arizona State,Arizona,Arizona,Arizona State,home,DraftKings,7.5,-27.9,35.4,Value,0.0,14.1,-11.3,27.9,-42,7,49,loss,-34.5,-1.0,-0.0
2024,2023,14,,Pittsburgh,Boston College,Boston College,Pittsburgh,home,DraftKings,-3.5,-3.9,0.4,No Play,0.0,-5.9,-7.3,3.9,11,34,23,win,7.5,0.9091,0.0
2024,2023,12,,Houston,Arizona,Arizona,Houston,home,DraftKings,-1.0,-24.4,23.4,Value,0.0,14.1,-7.8,24.4,24,27,3,win,23.0,0.9091,0.0
2024,2023,14,,Maryland,Penn State,Maryland,Penn State,away,DraftKings,26.0,15.0,11.0,Value,0.0,23.5,11.0,15.0,37,44,7,loss,-11.0,-1.0,-0.0
2024,2023,14,,Notre Dame,USC,Notre Dame,USC,away,DraftKings,-7.0,-8.2,1.2,Watch,0.0,9.4,20.1,-8.2,-14,35,49,win,7.0,0.9091,0.0
2024,2023,14,,TCU,Cincinnati,TCU,Cincinnati,away,DraftKings,-2.5,-12.2,9.7,Value,0.25,-6.8,7.9,-12.2,-7,13,20,win,4.5,0.9091,0.2273
2024,2023,12,,Ohio State,Northwestern,Northwestern,Ohio State,home,DraftKings,28.0,24.0,4.0,Value,0.0,-1.3,25.2,-24.0,-24,7,31,win,4.0,0.9091,0.0
2024,2023,14,,Florida,Florida State,Florida State,Florida,home,DraftKings,17.0,-15.1,32.1,Value,0.0,19.4,6.8,15.1,-20,11,31,loss,-3.0,-1.0,-0.0
2024,2023,14,,Oklahoma,LSU,LSU,Oklahoma,home,DraftKings,-6.0,-6.6,0.6,No Play,0.0,19.1,15.0,6.6,20,37,17,win,14.0,0.9091,0.0
2024,2023,12,,Syracuse,California,Syracuse,California,away,DraftKings,10.5,6.8,3.7,Lean,0.0,-0.1,-4.4,6.8,-8,25,33,win,18.5,0.9091,0.0
2024,2023,12,,Wake Forest,North Carolina,North Carolina,Wake Forest,home,DraftKings,-10.5,-17.8,7.3,Value,0.25,7.4,-7.9,17.8,7,31,24,loss,-3.5,-1.0,-0.25
2024,2023,14,,Purdue,Indiana,Purdue,Indiana,away,DraftKings,28.5,2.4,26.1,Value,0.0,-7.4,-7.3,2.4,66,66,0,loss,-37.5,-1.0,-0.0
2024,2023,14,,Kansas State,Iowa State,Kansas State,Iowa State,away,DraftKings,2.0,-6.2,8.2,Value,0.25,7.5,16.2,-6.2,8,29,21,loss,-6.0,-1.0,-0.25
2024,2023,14,,Virginia,Virginia Tech,Virginia Tech,Virginia,home,DraftKings,-4.5,-19.1,14.6,Value,0.0,5.8,-10.8,19.1,20,37,17,win,15.5,0.9091,0.0
2024,2023,12,,Michigan State,Illinois,Illinois,Michigan State,home,DraftKings,-2.0,-6.8,4.8,Value,0.0,-2.5,-6.8,6.8,22,38,16,win,20.0,0.9091,0.0
2024,2023,14,,Texas,Texas A&M,Texas,Texas A&M,away,DraftKings,-4.5,-5.1,0.6,No Play,0.0,15.6,23.2,-5.1,-10,7,17,win,5.5,0.9091,0.0
2024,2023,14,,Washington,Oregon,Washington,Oregon,away,DraftKings,17.0,12.3,4.7,Value,0.0,26.2,16.4,12.3,28,49,21,loss,-11.0,-1.0,-0.0
2024,2023,14,,Houston,BYU,Houston,BYU,away,DraftKings,12.5,7.0,5.5,Value,0.0,-3.3,-7.8,7.0,12,30,18,win,0.5,0.9091,0.0
2024,2023,12,,Louisville,Stanford,Stanford,Louisville,home,DraftKings,21.0,17.4,3.6,Lean,0.0,-11.9,8.0,-17.4,3,38,35,win,24.0,0.9091,0.0
2024,2023,12,,Virginia,Notre Dame,Notre Dame,Virginia,home,DraftKings,-20.5,-33.4,12.9,Value,0.0,20.1,-10.8,33.4,21,35,14,win,0.5,0.9091,0.0
2024,2023,12,,Penn State,Purdue,Purdue,Penn State,home,DraftKings,30.0,28.3,1.7,Watch,0.0,-7.3,23.5,-28.3,-39,10,49,loss,-9.0,-1.0,-0.0
2024,2023,14,,Michigan,Ohio State,Michigan,Ohio State,away,DraftKings,19.5,-3.6,23.1,Value,0.0,25.2,31.3,-3.6,-3,10,13,win,22.5,0.9091,0.0
2024,2023,14,,Duke,Wake Forest,Duke,Wake Forest,away,DraftKings,-3.5,-14.8,11.3,Value,0.0,-7.9,9.4,-14.8,-6,17,23,win,2.5,0.9091,0.0
2024,2023,12,,Baylor,West Virginia,West Virginia,Baylor,home,DraftKings,2.0,-18.3,20.3,Value,0.0,7.5,-8.3,18.3,-14,35,49,loss,-12.0,-1.0,-0.0
2024,2023,12,,Cincinnati,Iowa State,Iowa State,Cincinnati,home,DraftKings,-7.0,-16.8,9.8,Value,0.25,7.5,-6.8,16.8,17,34,17,win,10.0,0.9091,0.2273
2024,2023,14,,NC State,North Carolina,North Carolina,NC State,home,DraftKings,-2.0,-2.5,0.5,No Play,0.0,7.4,7.4,2.5,-5,30,35,loss,-7.0,-1.0,-0.0
2024,2023,12,,Boston College,SMU,Boston College,SMU,away,DraftKings,19.0,18.5,0.5,No Play,0.0,10.1,-5.9,18.5,10,38,28,win,9.0,0.9091,0.0
2024,2023,12,,Missouri,South Carolina,Missouri,South Carolina,away,DraftKings,10.5,-12.5,23.0,Value,0.0,4.3,19.3,-12.5,4,34,30,win,6.5,0.9091,0.0
2024,2023,14,,Auburn,Alabama,Alabama,Auburn,home,DraftKings,-11.0,-18.0,7.0,Value,0.25,23.1,7.6,18.0,14,28,14,win,3.0,0.9091,0.2273
